x,y,phase,pathName
82.169754,90.59835,0.74819124,Centered
83.16975,90.60415,0.74995965,Centered
84.16974,90.598854,0.75172806,Centered
85.16962,90.58244,0.75349647,Centered
86.16924,90.55492,0.7552649,Centered
87.1685,90.5163,0.7570333,Centered
88.167274,90.46657,0.7588017,Centered
89.165436,90.40575,0.7605701,Centered
90.16286,90.33383,0.7623385,Centered
91.15942,90.25085,0.7641069,Centered
92.15499,90.1568,0.76587534,Centered
93.14946,90.05169,0.76764375,Centered
94.1427,89.93553,0.76941216,Centered
95.13458,89.80835,0.77118057,Centered
96.125,89.67016,0.772949,Centered
97.113815,89.520966,0.7747174,Centered
98.100914,89.360794,0.7764858,Centered
99.086174,89.189674,0.7782542,Centered
100.069466,89.00761,0.7800226,Centered
101.05064,88.814644,0.78179103,Centered
102.02964,88.61078,0.78355944,Centered
103.006325,88.39604,0.78532785,Centered
103.98056,88.17048,0.78709626,Centered
104.952225,87.93409,0.7888647,Centered
105.92121,87.68693,0.7906331,Centered
106.88738,87.429016,0.7924015,Centered
107.85064,87.160385,0.7941699,Centered
108.810844,86.881065,0.7959383,Centered
109.76789,86.59109,0.7977067,Centered
110.72166,86.290504,0.79947513,Centered
111.67202,85.97934,0.80124354,Centered
112.618866,85.65763,0.80301195,Centered
113.56208,85.325424,0.80478036,Centered
114.50155,84.98276,0.8065488,Centered
115.43719,84.62966,0.8083172,Centered
116.368805,84.266205,0.8100856,Centered
117.29633,83.89242,0.811854,Centered
118.21964,83.50835,0.8136224,Centered
119.13863,83.11404,0.8153908,Centered
120.053185,82.70955,0.81715924,Centered
120.96318,82.29492,0.81892765,Centered
121.86852,81.87021,0.82069606,Centered
